BOR;AN;FI;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2019;770000446;770021145;M2070;3;;;;;;;;2.16;0.15;;1.15;;;1.16;;3;2.31;
Q20;2019;770000446;770021145;M2080;;;2;;;;;;1;;;1;;;;;2;1;
Q20;2019;770000446;770021145;M2100;8;;;;;;;;6.26;;;2.4;0.16;;3.7;;8;6.26;
Q20;2019;770000446;770021145;M2120;6;1;;2;;;;;6.04;1.68;;3.1;1.67;;1.95;1;9;7.72;
Q20;2019;770000446;770021145;M2130;1;1;1;1;;;;;1.57;1.4;;2.77;;;0.2;;4;2.97;
Q20;2019;770000446;770021145;M3011;1;5;;;;;;;1.02;4.42;;3.64;;;0.9;0.9;6;5.44;
Q20;2019;770000446;770021145;M3020;16;11;5;3;;;;;16.56;15.82;;23.19;1.83;;7.36;;35;32.38;
Q20;2019;770000446;770021145;M3040;1;1;;;;;;;0.6;1.2;;0.6;;;1.2;;2;1.8;
Q20;2019;770000446;770021145;M3050;3;4;1;;;;;;3.29;4;;5.4;0.16;;1.73;;8;7.29;
Q20;2019;770000446;770021145;M9999;109;92;45;31;;;;;120.75;106.97;;135.07;15.98;;60.94;15.73;277;227.72;
Q20;2019;770001873;940000060;M1110;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770001873;940000060;M9999;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770003788;770003739;M1170;;;;;1;1;1;1;;;;;;;;;;;4
Q20;2019;770003788;770003739;M9999;;;;;1;1;1;1;;;;;;;;;;;4
Q20;2019;770006138;770020113;M1010;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2019;770006138;770020113;M1030;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770006138;770020113;M3020;2;;;1;4;1;;;1.1;0.6;;;;;;;3;1.7;5
Q20;2019;770006138;770020113;M3050;;;;1;;;;;;1;;;;;;;1;1;
Q20;2019;770006138;770020113;M9999;2;;;3;4;1;1;;1.1;2.1;;;;;;;5;3.2;6
Q20;2019;770016087;770016137;M1110;;;;;2;1;;;;;;;;;;;;;3
Q20;2019;770016087;770016137;M3050;;;;1;;;;;;0.8;;;;;;;1;0.8;
Q20;2019;770016087;770016137;M9999;;;;1;2;1;;;;0.8;;;;;;;1;0.8;3
Q20;2019;770016160;750806853;M1110;;;0;;;;;;0.11;;;;;;;;0;0.11;
Q20;2019;770016160;750806853;M9999;;;0;;;;;;0.11;;;;;;;;0;0.11;
Q20;2019;770016467;920030269;M1010;3;;;;;;;;2;1;;;;;;;3;3;
Q20;2019;770016467;920030269;M1320;;1;;1;;;;;;1.81;;;;;;;2;1.81;
Q20;2019;770016467;920030269;M3050;;;;1;;;;;;0.8;;;;;;;1;0.8;
Q20;2019;770016467;920030269;M9999;3;1;;2;;;;;2;3.61;;;;;;;6;5.61;
Q20;2019;770016475;770014207;M1010;;1;1;1;;;;;0.5;1.7;;;;;;;3;2.2;
Q20;2019;770016475;770014207;M9999;;1;1;1;;;;;0.5;1.7;;;;;;;3;2.2;
Q20;2019;770016491;770016483;M1010;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770016491;770016483;M1120;;1;;1;;;;;;1.8;;;;;;;2;1.8;
Q20;2019;770016491;770016483;M1180;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2019;770016491;770016483;M3050;;;;1;;;;;0.8;;;;;;;;1;0.8;
Q20;2019;770016491;770016483;M9999;1;3;;2;;;;;1.8;3.8;;;;;;;6;5.6;
Q20;2019;770019032;770021145;M1010;5;1;1;1;;;;;5.65;1.1;;3.9;;;1.35;1.5;8;6.75;
Q20;2019;770019032;770021145;M1020;3;1;3;;;;;;4.63;2.5;;4.23;1.5;;0.4;1;7;7.13;
Q20;2019;770019032;770021145;M1030;7;6;4;1;;;;;9.96;6.07;;11.54;;;3.08;1.41;18;16.03;
Q20;2019;770019032;770021145;M1031;5;1;;;;;;;4.75;1.65;;4.99;1;;0.16;0.25;6;6.4;
Q20;2019;770019032;770021145;M1040;11;4;3;1;;;;;11.4;4.1;;11.7;2.36;;0.3;1.14;19;15.5;
Q20;2019;770019032;770021145;M1050;;4;;4;;;;;;4.27;;1.8;0.67;;0.8;1;8;4.27;
Q20;2019;770019032;770021145;M1070;1;;;2;;;;;1;1.4;;1;;;1.4;;3;2.4;
Q20;2019;770019032;770021145;M1090;4;3;1;;;;;;4.29;3;;4.7;;;1.59;1;8;7.29;
Q20;2019;770019032;770021145;M1100;;2;1;3;;;;;2.2;4.05;;4.33;0.92;;1;;6;6.25;
Q20;2019;770019032;770021145;M1110;;;;;;;;;0.2;;;0.2;;;;;;0.2;
Q20;2019;770019032;770021145;M1120;;;;;;;;;0.1;;;0.1;;;;;;0.1;
Q20;2019;770019032;770021145;M1130;1;4;;1;;;;;1;4.5;;4.5;;;;1;6;5.5;
Q20;2019;770019032;770021145;M1140;4;8;5;9;;;;;5.3;12.28;;7;3.16;;4.42;3;26;17.58;
Q20;2019;770019032;770021145;M1150;2;3;2;;;;;;2.8;3.55;;3.9;1;;1.45;;7;6.35;
Q20;2019;770019032;770021145;M1160;2;3;1;1;;;;;2.91;3.24;;4.42;;;1.73;;7;6.15;
Q20;2019;770019032;770021145;M1200;1;2;;;;;;;1;1.84;;1;;;;1.84;3;2.84;
Q20;2019;770019032;770021145;M1320;1;4;;1;;;;;1;3.85;;3.85;;;1;;6;4.85;
Q20;2019;770019032;770021145;M1330;;;;;;;;;;0.2;;;;;;0.2;;0.2;
Q20;2019;770019032;770021145;M1340;14;7;7;4;;;;;22.66;8.2;;17.1;;;8.97;4.79;32;30.86;
Q20;2019;770019032;770021145;M2020;1;;;;;;;;0.16;;;;0.16;;;;1;0.16;
Q20;2019;770019032;770021145;M2030;6;1;2;;;;;;6.8;1;;5.6;1;;1.2;;9;7.8;
Q20;2019;770019032;770021145;M2050;2;10;1;6;;;;;2.8;12.37;;5.16;5.01;;4.25;0.75;19;15.17;
Q20;2019;770019032;770021145;M2070;;;2;;;;;;0.5;0.4;;0.8;;;0.1;;2;0.9;
Q20;2019;770019032;770021145;M2080;4;2;7;2;;;;;5.64;2;;1.2;2.56;;3.88;;15;7.64;
Q20;2019;770019032;770021145;M2100;;;;;;;;;0.5;;;0.2;;;0.3;;;0.5;
Q20;2019;770019032;770021145;M2120;4;4;;2;;;;;2.86;5.2;;5.8;2.16;;0.1;;10;8.06;
Q20;2019;770019032;770021145;M2130;2;1;;;;;;;2.03;0.2;;1.23;;;1;;3;2.23;
Q20;2019;770019032;770021145;M3011;7;3;;3;;;;;5;5.6;;8.83;;;1.77;;13;10.6;
Q20;2019;770019032;770021145;M3020;15;25;1;7;;;;;14.63;30.2;;34.21;0.84;;9.75;0.03;48;44.83;
Q20;2019;770019032;770021145;M3040;1;1;;2;;;;;1;1.6;;2;;;0.6;;4;2.6;
Q20;2019;770019032;770021145;M3050;3;7;;1;;;;;3.2;9.21;;11;0.67;;0.74;;11;12.41;
Q20;2019;770019032;770021145;M9999;106;107;41;51;;;;;125.97;133.58;;166.29;23.01;;51.34;18.91;305;259.55;
Q20;2019;770020055;770000271;M1110;;;;;1;2;;;;;;;;;;;;;3
Q20;2019;770020055;770000271;M3050;;;;1;;;;;;0.75;;;;;;;1;0.75;
Q20;2019;770020055;770000271;M9999;;;;1;1;2;;;;0.75;;;;;;;1;0.75;3
Q20;2019;770020477;750720468;M1010;10;8;3;1;;;;;11.06;8.2;;;;;;;22;19.26;
Q20;2019;770020477;750720468;M1030;1;;4;1;;;;;2.85;0.5;;;;;;;6;3.35;
Q20;2019;770020477;750720468;M1040;;;;1;;;;;;0.4;;;;;;;1;0.4;
Q20;2019;770020477;750720468;M1050;;;;1;;;;;;0.4;;;;;;;1;0.4;
Q20;2019;770020477;750720468;M1070;1;2;;1;;;;;;2.2;;;;;;;4;2.2;
Q20;2019;770020477;750720468;M1090;1;1;2;1;;;;;2.3;1.8;;;;;;;5;4.1;
Q20;2019;770020477;750720468;M1100;;2;;;;;;;;2;;;;;;;2;2;
Q20;2019;770020477;750720468;M1120;;;1;;;;;;;0.3;;;;;;;1;0.3;
Q20;2019;770020477;750720468;M1130;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770020477;750720468;M1150;4;1;;1;;;;;4;1.4;;;;;;;6;5.4;
Q20;2019;770020477;750720468;M1170;1;5;;;;;;;1;5;;;;;;;6;6;
Q20;2019;770020477;750720468;M1190;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2019;770020477;750720468;M2010;;1;1;1;;;;;0.2;1.2;;;;;;;3;1.4;
Q20;2019;770020477;750720468;M2080;;1;;1;;;;;;1.2;;;;;;;2;1.2;
Q20;2019;770020477;750720468;M3040;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770020477;750720468;M3050;3;;;;;;;;3;;;;;;;;3;3;
Q20;2019;770020477;750720468;M3070;;;;1;;;;;;0.6;;;;;;;1;0.6;
Q20;2019;770020477;750720468;M9999;21;23;12;10;;;;;24.61;27.2;;;;;;;66;51.81;
Q20;2019;770020949;770015030;M1170;;;;;2;3;;;;;;;;;;;;;5
Q20;2019;770020949;770015030;M9999;;;;;2;3;;;;;;;;;;;;;5
Q20;2019;770021186;770021160;M1010;;;;1;;;16;10;;0.57;;;;;;;1;0.57;26
Q20;2019;770021186;770021160;M1320;;;;1;;;;;;0.57;;;;;;;1;0.57;
Q20;2019;770021186;770021160;M1340;;;1;;;;;;0.34;;;;;;;;1;0.34;
Q20;2019;770021186;770021160;M9999;;;1;2;;;16;10;0.34;1.14;;;;;;;3;1.48;26
Q20;2019;770021251;440052041;M1010;;;;1;;;;;;0.33;;;;;;;1;0.33;
Q20;2019;770021251;440052041;M1320;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770021251;440052041;M3050;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770021251;440052041;M9999;;2;;1;;;;;;2.33;;;;;;;3;2.33;
Q20;2019;770150027;750720575;M1010;2;;;;;;;;2;0.43;;;;;;;2;2.43;
Q20;2019;770150027;750720575;M1040;;;;;;;;;0.02;;;;;;;;;0.02;
Q20;2019;770150027;750720575;M1140;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770150027;750720575;M1180;2;2;;;;;;;1.52;1.34;;;;;;;4;2.86;
Q20;2019;770150027;750720575;M3020;2;1;;2;;;;;2.06;2.53;;;;;;;5;4.59;
Q20;2019;770150027;750720575;M3050;;;;2;;;;;;0.85;;;;;;;2;0.85;
Q20;2019;770150027;750720575;M3070;;;5;;;;;;3;;;;;;;;5;3;
Q20;2019;770150027;750720575;M9999;6;4;5;4;;;;;8.6;6.15;;;;;;;19;14.75;
Q20;2019;770150043;750034589;M1120;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;770150043;750034589;M1180;;;;1;;;;;;1.05;;;;;;;1;1.05;
Q20;2019;770150043;750034589;M1320;;;;2;;;;;;1.77;;;;;;;2;1.77;
Q20;2019;770150043;750034589;M3050;;1;;1;;;;;;1.71;;;;;;;2;1.71;
Q20;2019;770150043;750034589;M9999;1;1;;4;;;;;1;4.53;;;;;;;6;5.53;
Q20;2019;770300010;770004299;M1010;;;;;;;3;2;;;;;;;;;;;5
Q20;2019;770300010;770004299;M1030;;;;;2;;;3;;;;;;;;;;;5
Q20;2019;770300010;770004299;M1031;;;;;;;5;;;;;;;;;;;;5
Q20;2019;770300010;770004299;M1040;;;;;2;;1;;;;;;;;;;;;3
Q20;2019;770300010;770004299;M1090;;;;;1;;3;;;;;;;;;;;;4
Q20;2019;770300010;770004299;M1130;;;;;;;1;2;;;;;;;;;;;3
Q20;2019;770300010;770004299;M1150;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;770300010;770004299;M1160;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300010;770004299;M1200;;;;;;;;3;;;;;;;;;;;3
Q20;2019;770300010;770004299;M2010;;;;;1;;;;;;;;;;;;;;1
Q20;2019;770300010;770004299;M2020;;;;;;;2;1;;;;;;;;;;;3
Q20;2019;770300010;770004299;M2030;;;;;;;4;1;;;;;;;;;;;5
Q20;2019;770300010;770004299;M2040;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300010;770004299;M2050;;;;;;;;1;;;;;;;;;;;1
Q20;2019;770300010;770004299;M2070;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300010;770004299;M2080;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300010;770004299;M2100;;;;;;;6;;;;;;;;;;;;6
Q20;2019;770300010;770004299;M2120;;;;;;;;2;;;;;;;;;;;2
Q20;2019;770300010;770004299;M3050;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;770300010;770004299;M9999;1;;;;6;;34;16;1;;;;;;;;1;1;56
Q20;2019;770300135;770000289;M1010;;;1;;;;1;;;;;;;;;;1;;1
Q20;2019;770300135;770000289;M1030;;;;;4;;;;;;;;;;;;;;4
Q20;2019;770300135;770000289;M1040;1;;;1;6;;6;;1;;;;;;;;2;1;12
Q20;2019;770300135;770000289;M1090;;;;;;;6;;;;;;;;;;;;6
Q20;2019;770300135;770000289;M1130;;1;;;;;;;;1;;;;;;;1;1;
Q20;2019;770300135;770000289;M1150;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300135;770000289;M1160;;;;;;;15;2;;;;;;;;;;;17
Q20;2019;770300135;770000289;M1170;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300135;770000289;M1200;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300135;770000289;M1340;;;;;6;;4;;;;;;;;;;;;10
Q20;2019;770300135;770000289;M2020;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300135;770000289;M2030;;;;;;5;1;;;;;;;;;;;;6
Q20;2019;770300135;770000289;M2060;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300135;770000289;M2070;;;;;;3;1;2;;;;;;;;;;;6
Q20;2019;770300135;770000289;M2080;;;;;;1;1;;;;;;;;;;;;2
Q20;2019;770300135;770000289;M2100;;;;;;4;;;;;;;;;;;;;4
Q20;2019;770300135;770000289;M2120;;;;;;2;1;;;;;;;;;;;;3
Q20;2019;770300135;770000289;M2130;;;;;;1;1;;;;;;;;;;;;2
Q20;2019;770300135;770000289;M3011;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;770300135;770000289;M3040;;;;1;;;;;;0.63;;;;;;;1;0.63;
Q20;2019;770300135;770000289;M3050;1;;;1;;;;;1;0.9;;;;;;;2;1.9;
Q20;2019;770300135;770000289;M9999;2;1;1;3;16;16;45;5;2;2.53;;;;;;;7;4.53;82
Q20;2019;770300143;770000362;M1030;;;;;;;5;3;;;;;;;;;;;8
Q20;2019;770300143;770000362;M1050;;;;;;2;;;;;;;;;;;;;2
Q20;2019;770300143;770000362;M1070;;;;;;1;;;;;;;;;;;;;1
Q20;2019;770300143;770000362;M1090;;;;;2;2;1;;;;;;;;;;;;5
Q20;2019;770300143;770000362;M1120;;;;;;1;;;;;;;;;;;;;1
Q20;2019;770300143;770000362;M1130;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300143;770000362;M1200;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300143;770000362;M2020;;;;;2;2;;;;;;;;;;;;;4
Q20;2019;770300143;770000362;M2030;;;;;3;;3;;;;;;;;;;;;6
Q20;2019;770300143;770000362;M2040;;;;;;1;1;1;;;;;;;;;;;3
Q20;2019;770300143;770000362;M2050;;;;;2;;1;;;;;;;;;;;;3
Q20;2019;770300143;770000362;M2070;;;;;1;1;3;0;;;;;;;;;;;5
Q20;2019;770300143;770000362;M2080;;;;;1;;1;;;;;;;;;;;;2
Q20;2019;770300143;770000362;M2100;;;;;4;1;;;;;;;;;;;;;5
Q20;2019;770300143;770000362;M2120;;;;;5;1;1;;;;;;;;;;;;7
Q20;2019;770300143;770000362;M2130;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300143;770000362;M3040;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300143;770000362;M3050;1;;;;1;1;;;1;;;;;;;;1;1;2
Q20;2019;770300143;770000362;M9999;1;;;;21;13;22;4;1;;;;;;;;1;1;60
Q20;2019;770300192;770000313;M1030;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300192;770000313;M1070;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M1090;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300192;770000313;M1130;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M1150;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M1190;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M2010;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300192;770000313;M2020;;;;;;;2;1;;;;;;;;;;;3
Q20;2019;770300192;770000313;M2030;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300192;770000313;M2040;;;;;;;1;1;;;;;;;;;;;2
Q20;2019;770300192;770000313;M2070;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300192;770000313;M2080;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M2100;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300192;770000313;M2120;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300192;770000313;M3012;;;1;;;;;;0.85;;;;;;;;1;0.85;
Q20;2019;770300192;770000313;M3020;;;1;;;;;;0.1;;;;;;;;1;0.1;
Q20;2019;770300192;770000313;M3040;;;1;;;;;;0.17;;;;;;;;1;0.17;
Q20;2019;770300192;770000313;M9999;;;3;;;;24;2;1.12;;;;;;;;3;1.12;26
Q20;2019;770300218;440052041;M1130;1;;;;;;;;1;;;;;;;;1;1;
Q20;2019;770300218;440052041;M1180;1;;1;;;;;;1.6;;;;;;;;2;1.6;
Q20;2019;770300218;440052041;M1320;1;2;;;;;;;0.47;2;;;;;;;3;2.47;
Q20;2019;770300218;440052041;M9999;3;2;1;;;;;;3.07;2;;;;;;;6;5.07;
Q20;2019;770300259;770000347;M1010;;;2;2;;;;;1;0.83;;;;;;;4;1.83;
Q20;2019;770300259;770000347;M1040;;;;1;;;;;;0.53;;;;;;;1;0.53;
Q20;2019;770300259;770000347;M1180;3;7;;;;;;;3;6.95;;;;;;;10;9.95;
Q20;2019;770300259;770000347;M1200;;;2;;;;;;0.38;0.02;;;;;;;2;0.4;
Q20;2019;770300259;770000347;M3040;;;1;;;;;;0.05;;;;;;;;1;0.05;
Q20;2019;770300259;770000347;M3050;;2;;;;;;;;1.77;;;;;;;2;1.77;
Q20;2019;770300259;770000347;M9999;3;9;5;3;;;;;4.43;10.1;;;;;;;20;14.53;
Q20;2019;770300275;770000289;M1030;;;;;4;;;;;;;;;;;;;;4
Q20;2019;770300275;770000289;M1040;;;;;;;;1;;;;;;;;;;;1
Q20;2019;770300275;770000289;M1090;;;;;2;;1;1;;;;;;;;;;;4
Q20;2019;770300275;770000289;M1130;;;;;1;;;;;;;;;;;;;;1
Q20;2019;770300275;770000289;M1150;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300275;770000289;M1160;;;;;;;4;;;;;;;;;;;;4
Q20;2019;770300275;770000289;M1170;;;;;;;;1;;;;;;;;;;;1
Q20;2019;770300275;770000289;M2020;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300275;770000289;M2030;;;;;1;;6;;;;;;;;;;;;7
Q20;2019;770300275;770000289;M2040;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300275;770000289;M2050;;;;;;;2;;;;;;;;;;;;2
Q20;2019;770300275;770000289;M2070;;;;;2;1;2;1;;;;;;;;;;;6
Q20;2019;770300275;770000289;M2080;;;;;1;1;;;;;;;;;;;;;2
Q20;2019;770300275;770000289;M2100;;;;;2;;;;;;;;;;;;;;2
Q20;2019;770300275;770000289;M2120;;;;;3;;;;;;;;;;;;;;3
Q20;2019;770300275;770000289;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2019;770300275;770000289;M3011;;;;;;;3;;;;;;;;;;;;3
Q20;2019;770300275;770000289;M9999;;;;;16;2;24;4;;;;;;;;;;;46
Q20;2019;770310019;770000370;M1010;;1;1;;;;;;0.11;0.11;;;;;;;2;0.22;
Q20;2019;770310019;770000370;M3020;;;;;5;;;;;;;;;;;;;;5
Q20;2019;770310019;770000370;M3050;1;;;;;;;;0.56;;;;;;;;1;0.56;
Q20;2019;770310019;770000370;M9999;1;1;1;;5;;;;0.67;0.11;;;;;;;3;0.78;5
Q20;2019;770310027;770000388;M1010;;;;1;;;;;;0.4;;;;;;;1;0.4;
Q20;2019;770310027;770000388;M3020;;;;;4;1;;;;;;;;;;;;;5
Q20;2019;770310027;770000388;M3050;;;1;;;;;;0.55;;;;;;;;1;0.55;
Q20;2019;770310027;770000388;M9999;;;1;1;4;1;;;0.55;0.4;;;;;;;2;0.95;5
Q20;2019;770420024;930027347;M1010;1;2;;;;;;;1;2;;;;;;;3;3;
Q20;2019;770420024;930027347;M1320;1;1;;1;;;;;1.9;1;;;;;;;3;2.9;
Q20;2019;770420024;930027347;M3050;1;1;;1;;;;;0.01;1.21;;;;;;;3;1.22;
Q20;2019;770420024;930027347;M3070;;;1;;;;;;0.1;;;;;;;;1;0.1;
Q20;2019;770420024;930027347;M9999;3;4;1;2;;;;;3.01;4.21;;;;;;;10;7.22;
Q20;2019;770510055;750719270;M1010;;;1;;;;;;0.4;;;;;;;;1;0.4;
Q20;2019;770510055;750719270;M3020;1;;1;;;;;;1.89;;;;;;;;2;1.89;
Q20;2019;770510055;750719270;M9999;1;;2;;;;;;2.29;;;;;;;;3;2.29;
Q20;2019;770700011;930027347;M1010;2;3;;1;;;;;2.57;1.49;;;;;;;6;4.06;
Q20;2019;770700011;930027347;M1040;;;1;;;;;;0.06;;;;;;;;1;0.06;
Q20;2019;770700011;930027347;M1090;;;;1;;;;;;0.02;;;;;;;1;0.02;
Q20;2019;770700011;930027347;M1110;;;1;1;;;;;0.08;0.01;;;;;;;2;0.09;
Q20;2019;770700011;930027347;M1180;2;5;2;1;;;;;2.05;5.79;;;;;;;10;7.84;
Q20;2019;770700011;930027347;M1190;;;1;;;;;;0.03;;;;;;;;1;0.03;
Q20;2019;770700011;930027347;M1200;;;2;;;;;;0.31;;;;;;;;2;0.31;
Q20;2019;770700011;930027347;M1320;2;;;;;;;;2.58;;;;;;;;2;2.58;
Q20;2019;770700011;930027347;M2010;;;;1;;;;;;0.01;;;;;;;1;0.01;
Q20;2019;770700011;930027347;M2030;;;1;;;;;;0.04;;;;;;;;1;0.04;
Q20;2019;770700011;930027347;M2040;;;;1;;;;;;0.01;;;;;;;1;0.01;
